"","id","position","name","game_pk","game_date"
"18772",427344,"HP","Bill Miller",490304,2017-04-18
"18773",427168,"3B","Marty Foster",490303,2017-04-18
"18774",483912,"2B","Mike Muchlinski",490303,2017-04-18
"18775",427533,"1B","Mark Wegner",490303,2017-04-18
"18776",427552,"HP","Mike Winters",490303,2017-04-18
"18777",431232,"3B","Chad Fairchild",490301,2017-04-18
"18778",427315,"2B","Alfonso Marquez",490301,2017-04-18
"18779",427520,"1B","Larry Vanover",490301,2017-04-18
"18780",482663,"HP","David Rackley",490301,2017-04-18
"18781",521889,"3B","Stu Scheurwater",490300,2017-04-18
"18782",482608,"2B","Scott Barry",490300,2017-04-18
"18783",511890,"1B","Quinn Wolcott",490300,2017-04-18
"18784",427144,"HP","Paul Emmel",490300,2017-04-18
"18785",427537,"3B","Hunter Wendelstedt",490299,2017-04-18
"18786",427361,"2B","Paul Nauert",490299,2017-04-18
"18787",484198,"1B","Alan Porter",490299,2017-04-18
"18788",427164,"HP","Andy Fletcher",490299,2017-04-18
"18789",483569,"3B","Vic Carapazza",490298,2017-04-18
"18790",427093,"2B","Phil Cuzzi",490298,2017-04-18
"18791",427206,"1B","Tom Hallion",490298,2017-04-18
"18792",483919,"HP","Mark Ripperger",490298,2017-04-18
"18793",427362,"3B","Jeff Nelson",490297,2017-04-18
"18794",484183,"2B","Cory Blaser",490297,2017-04-18
"18795",427139,"1B","Doug Eddings",490297,2017-04-18
"18796",427113,"HP","Laz Diaz",490297,2017-04-18
"18797",489942,"3B","Toby Basner",490296,2017-04-18
"18798",482631,"2B","Mike Estabrook",490296,2017-04-18
"18799",483564,"1B","Dan Bellino",490296,2017-04-18
"18800",427299,"HP","Jerry Layne",490296,2017-04-18
"18801",573596,"3B","Pat Hoberg",490295,2017-04-18
"18802",427103,"2B","Gerry Davis",490295,2017-04-18
"18803",427413,"1B","Tony Randazzo",490295,2017-04-18
"18804",427128,"HP","Rob Drake",490295,2017-04-18
"18805",427192,"3B","Brian Gorman",490302,2017-04-18
"18806",503586,"2B","Tripp Gibson III",490302,2017-04-18
"18807",427115,"1B","Mike DiMuro",490302,2017-04-18
"18808",482666,"HP","D.J. Reyburn",490302,2017-04-18
"18809",427344,"1B","Bill Miller",490290,2017-04-17
"18810",483912,"3B","Mike Muchlinski",490289,2017-04-17
"18811",427533,"2B","Mark Wegner",490289,2017-04-17
"18812",427552,"1B","Mike Winters",490289,2017-04-17
"18813",427168,"HP","Marty Foster",490289,2017-04-17
"18814",427361,"3B","Paul Nauert",490287,2017-04-17
"18815",484198,"2B","Alan Porter",490287,2017-04-17
"18816",427164,"1B","Andy Fletcher",490287,2017-04-17
"18817",427537,"HP","Hunter Wendelstedt",490287,2017-04-17
"18818",427093,"3B","Phil Cuzzi",490286,2017-04-17
"18819",427206,"2B","Tom Hallion",490286,2017-04-17
"18820",483919,"1B","Mark Ripperger",490286,2017-04-17
"18821",483569,"HP","Vic Carapazza",490286,2017-04-17
"18822",482608,"3B","Scott Barry",490285,2017-04-17
"18823",511890,"2B","Quinn Wolcott",490285,2017-04-17
"18824",427144,"1B","Paul Emmel",490285,2017-04-17
"18825",521889,"HP","Stu Scheurwater",490285,2017-04-17
"18826",503586,"3B","Tripp Gibson III",490288,2017-04-17
"18827",427115,"2B","Mike DiMuro",490288,2017-04-17
"18828",482666,"1B","D.J. Reyburn",490288,2017-04-17
"18829",427192,"HP","Brian Gorman",490288,2017-04-17
"18830",427129,"3B","Bruce Dreckman",490294,2017-04-17
"18831",427534,"2B","Bill Welke",490294,2017-04-17
"18832",427156,"1B","Mike Everitt",490294,2017-04-17
"18833",490319,"HP","Jordan Baker",490294,2017-04-17
"18834",427019,"3B","Ted Barrett",490293,2017-04-17
"18835",483630,"2B","John Tumpane",490293,2017-04-17
"18836",427013,"1B","Lance Barksdale",490293,2017-04-17
"18837",427220,"HP","Angel Hernandez",490293,2017-04-17
"18838",427248,"3B","Dan Iassogna",490292,2017-04-17
"18839",489985,"2B","Chad Whitson",490292,2017-04-17
"18840",427554,"1B","Jim Wolf",490292,2017-04-17
"18841",427235,"HP","Sam Holbrook",490292,2017-04-17
"18842",482641,"3B","Adrian Johnson",490291,2017-04-17
"18843",427081,"2B","Eric Cooper",490291,2017-04-17
"18844",427058,"1B","Gary Cederstrom",490291,2017-04-17
"18845",573597,"HP","Gabe Morales",490291,2017-04-17
"18846",427108,"3B","Dana DeMuth",490290,2017-04-17
"18847",427197,"2B","Chris Guccione",490290,2017-04-17
"18848",547380,"HP","Carlos Torres",490290,2017-04-17
"18849",427108,"HP","Dana DeMuth",490274,2017-04-16
"18850",427534,"3B","Bill Welke",490273,2017-04-16
"18851",427156,"2B","Mike Everitt",490273,2017-04-16
"18852",490319,"1B","Jordan Baker",490273,2017-04-16
"18853",427129,"HP","Bruce Dreckman",490273,2017-04-16
"18854",427344,"3B","Bill Miller",490272,2017-04-16
"18855",503077,"2B","Adam Hamari",490272,2017-04-16
"18856",429805,"1B","Todd Tichenor",490272,2017-04-16
"18857",427095,"HP","Kerwin Danley",490272,2017-04-16
"18858",427424,"3B","Jim Reynolds",490271,2017-04-16
"18859",544728,"2B","Nic Lentz",490271,2017-04-16
"18860",483561,"1B","Lance Barrett",490271,2017-04-16
"18861",427286,"HP","Brian Knight",490271,2017-04-16
"18862",484183,"3B","Cory Blaser",490270,2017-04-16
"18863",427139,"2B","Doug Eddings",490270,2017-04-16
"18864",427113,"1B","Laz Diaz",490270,2017-04-16
"18865",427362,"HP","Jeff Nelson",490270,2017-04-16
"18866",427224,"3B","Ed Hickox",490276,2017-04-16
"18867",427292,"2B","Ron Kulpa",490276,2017-04-16
"18868",427339,"1B","Jerry Meals",490276,2017-04-16
"18869",482620,"HP","Chris Conroy",490276,2017-04-16
"18870",427090,"3B","Fieldin Culbreth",490284,2017-04-16
"18871",484499,"2B","Manny Gonzalez",490284,2017-04-16
"18872",427044,"1B","CB Bucknor",490284,2017-04-16
"18873",427053,"HP","Mark Carlson",490284,2017-04-16
"18874",483630,"3B","John Tumpane",490283,2017-04-16
"18875",427013,"2B","Lance Barksdale",490283,2017-04-16
"18876",427220,"1B","Angel Hernandez",490283,2017-04-16
"18877",427019,"HP","Ted Barrett",490283,2017-04-16
"18878",504381,"3B","Will Little",490282,2017-04-16
"18879",428442,"2B","James Hoye",490282,2017-04-16
"18880",427509,"1B","Tim Timmons",490282,2017-04-16
"18881",427269,"HP","Jeff Kellogg",490282,2017-04-16
"18882",427248,"3B","Dan Iassogna",490281,2017-04-16
"18883",427243,"2B","Marvin Hudson",490281,2017-04-16
"18884",427235,"1B","Sam Holbrook",490281,2017-04-16
"18885",427361,"HP","Paul Nauert",490281,2017-04-16
"18886",484198,"3B","Alan Porter",490280,2017-04-16
"18887",427164,"2B","Andy Fletcher",490280,2017-04-16
"18888",427537,"1B","Hunter Wendelstedt",490280,2017-04-16
"18889",427538,"HP","Joe West",490280,2017-04-16
"18890",482631,"3B","Mike Estabrook",490279,2017-04-16
"18891",483564,"2B","Dan Bellino",490279,2017-04-16
"18892",427299,"1B","Jerry Layne",490279,2017-04-16
"18893",427184,"HP","Greg Gibson",490279,2017-04-16
"18894",427115,"3B","Mike DiMuro",490278,2017-04-16
"18895",482666,"2B","D.J. Reyburn",490278,2017-04-16
"18896",427192,"1B","Brian Gorman",490278,2017-04-16
"18897",503586,"HP","Tripp Gibson III",490278,2017-04-16
"18898",427081,"3B","Eric Cooper",490277,2017-04-16
"18899",427058,"2B","Gary Cederstrom",490277,2017-04-16
"18900",573597,"1B","Gabe Morales",490277,2017-04-16
"18901",482641,"HP","Adrian Johnson",490277,2017-04-16
"18902",482608,"3B","Scott Barry",490275,2017-04-16
"18903",427366,"2B","Brian O'Nora",490275,2017-04-16
"18904",427144,"1B","Paul Emmel",490275,2017-04-16
"18905",521889,"HP","Stu Scheurwater",490275,2017-04-16
"18906",427197,"3B","Chris Guccione",490274,2017-04-16
"18907",489954,"2B","Clint Fagan",490274,2017-04-16
"18908",427533,"1B","Mark Wegner",490274,2017-04-16
"18909",482620,"1B","Chris Conroy",490261,2017-04-15
"18910",484499,"3B","Manny Gonzalez",490269,2017-04-15
"18911",427044,"2B","CB Bucknor",490269,2017-04-15
"18912",427053,"1B","Mark Carlson",490269,2017-04-15
"18913",427090,"HP","Fieldin Culbreth",490269,2017-04-15
"18914",427013,"3B","Lance Barksdale",490268,2017-04-15
"18915",427220,"2B","Angel Hernandez",490268,2017-04-15
"18916",427019,"1B","Ted Barrett",490268,2017-04-15
"18917",483630,"HP","John Tumpane",490268,2017-04-15
"18918",428442,"3B","James Hoye",490267,2017-04-15
"18919",427509,"2B","Tim Timmons",490267,2017-04-15
"18920",427269,"1B","Jeff Kellogg",490267,2017-04-15
"18921",504381,"HP","Will Little",490267,2017-04-15
"18922",427243,"3B","Marvin Hudson",490266,2017-04-15
"18923",427235,"2B","Sam Holbrook",490266,2017-04-15
"18924",427361,"1B","Paul Nauert",490266,2017-04-15
"18925",427248,"HP","Dan Iassogna",490266,2017-04-15
"18926",427164,"3B","Andy Fletcher",490265,2017-04-15
"18927",427537,"2B","Hunter Wendelstedt",490265,2017-04-15
"18928",427538,"1B","Joe West",490265,2017-04-15
"18929",484198,"HP","Alan Porter",490265,2017-04-15
"18930",483564,"3B","Dan Bellino",490264,2017-04-15
"18931",427299,"2B","Jerry Layne",490264,2017-04-15
"18932",427184,"1B","Greg Gibson",490264,2017-04-15
"18933",482631,"HP","Mike Estabrook",490264,2017-04-15
"18934",482666,"3B","D.J. Reyburn",490263,2017-04-15
"18935",427192,"2B","Brian Gorman",490263,2017-04-15
"18936",503586,"1B","Tripp Gibson III",490263,2017-04-15
"18937",427115,"HP","Mike DiMuro",490263,2017-04-15
"18938",427058,"3B","Gary Cederstrom",490262,2017-04-15
"18939",573597,"2B","Gabe Morales",490262,2017-04-15
"18940",482641,"1B","Adrian Johnson",490262,2017-04-15
"18941",427081,"HP","Eric Cooper",490262,2017-04-15
"18942",427366,"3B","Brian O'Nora",490260,2017-04-15
"18943",427144,"2B","Paul Emmel",490260,2017-04-15
"18944",521889,"1B","Stu Scheurwater",490260,2017-04-15
"18945",482608,"HP","Scott Barry",490260,2017-04-15
"18946",489954,"3B","Clint Fagan",490259,2017-04-15
"18947",427533,"2B","Mark Wegner",490259,2017-04-15
"18948",427108,"1B","Dana DeMuth",490259,2017-04-15
"18949",427197,"HP","Chris Guccione",490259,2017-04-15
"18950",427156,"3B","Mike Everitt",490258,2017-04-15
"18951",490319,"2B","Jordan Baker",490258,2017-04-15
"18952",427129,"1B","Bruce Dreckman",490258,2017-04-15
"18953",427534,"HP","Bill Welke",490258,2017-04-15
"18954",503077,"3B","Adam Hamari",490257,2017-04-15
"18955",429805,"2B","Todd Tichenor",490257,2017-04-15
"18956",427095,"1B","Kerwin Danley",490257,2017-04-15
"18957",427344,"HP","Bill Miller",490257,2017-04-15
"18958",544728,"3B","Nic Lentz",490256,2017-04-15
"18959",483561,"2B","Lance Barrett",490256,2017-04-15
"18960",427286,"1B","Brian Knight",490256,2017-04-15
"18961",427424,"HP","Jim Reynolds",490256,2017-04-15
"18962",427139,"3B","Doug Eddings",490255,2017-04-15
"18963",427113,"2B","Laz Diaz",490255,2017-04-15
"18964",427362,"1B","Jeff Nelson",490255,2017-04-15
"18965",484183,"HP","Cory Blaser",490255,2017-04-15
"18966",427292,"3B","Ron Kulpa",490261,2017-04-15
"18967",427339,"2B","Jerry Meals",490261,2017-04-15
"18968",427224,"HP","Ed Hickox",490261,2017-04-15
"18969",503586,"2B","Tripp Gibson III",490248,2017-04-14
"18970",427044,"3B","CB Bucknor",490254,2017-04-14
"18971",427053,"2B","Mark Carlson",490254,2017-04-14
"18972",427090,"1B","Fieldin Culbreth",490254,2017-04-14
"18973",484499,"HP","Manny Gonzalez",490254,2017-04-14
"18974",427220,"3B","Angel Hernandez",490253,2017-04-14
"18975",427019,"2B","Ted Barrett",490253,2017-04-14
"18976",483630,"1B","John Tumpane",490253,2017-04-14
"18977",427013,"HP","Lance Barksdale",490253,2017-04-14
"18978",427509,"3B","Tim Timmons",490252,2017-04-14
"18979",427269,"2B","Jeff Kellogg",490252,2017-04-14
"18980",504381,"1B","Will Little",490252,2017-04-14
"18981",428442,"HP","James Hoye",490252,2017-04-14
"18982",427235,"3B","Sam Holbrook",490251,2017-04-14
"18983",427361,"2B","Paul Nauert",490251,2017-04-14
"18984",427248,"1B","Dan Iassogna",490251,2017-04-14
"18985",427243,"HP","Marvin Hudson",490251,2017-04-14
"18986",427537,"3B","Hunter Wendelstedt",490250,2017-04-14
"18987",427538,"2B","Joe West",490250,2017-04-14
"18988",484198,"1B","Alan Porter",490250,2017-04-14
"18989",427164,"HP","Andy Fletcher",490250,2017-04-14
"18990",427299,"3B","Jerry Layne",490249,2017-04-14
"18991",427184,"2B","Greg Gibson",490249,2017-04-14
"18992",482631,"1B","Mike Estabrook",490249,2017-04-14
"18993",483564,"HP","Dan Bellino",490249,2017-04-14
"18994",427192,"3B","Brian Gorman",490248,2017-04-14
"18995",427115,"1B","Mike DiMuro",490248,2017-04-14
"18996",482666,"HP","D.J. Reyburn",490248,2017-04-14
"18997",573597,"3B","Gabe Morales",490247,2017-04-14
"18998",482641,"2B","Adrian Johnson",490247,2017-04-14
"18999",427081,"1B","Eric Cooper",490247,2017-04-14
"19000",427058,"HP","Gary Cederstrom",490247,2017-04-14
"19001",427144,"3B","Paul Emmel",490245,2017-04-14
"19002",521889,"2B","Stu Scheurwater",490245,2017-04-14
"19003",482608,"1B","Scott Barry",490245,2017-04-14
"19004",427366,"HP","Brian O'Nora",490245,2017-04-14
"19005",427533,"3B","Mark Wegner",490244,2017-04-14
"19006",427108,"2B","Dana DeMuth",490244,2017-04-14
"19007",427197,"1B","Chris Guccione",490244,2017-04-14
"19008",489954,"HP","Clint Fagan",490244,2017-04-14
"19009",490319,"3B","Jordan Baker",490243,2017-04-14
"19010",427129,"2B","Bruce Dreckman",490243,2017-04-14
"19011",427534,"1B","Bill Welke",490243,2017-04-14
"19012",427156,"HP","Mike Everitt",490243,2017-04-14
"19013",429805,"3B","Todd Tichenor",490242,2017-04-14
"19014",427095,"2B","Kerwin Danley",490242,2017-04-14
"19015",427344,"1B","Bill Miller",490242,2017-04-14
"19016",503077,"HP","Adam Hamari",490242,2017-04-14
"19017",483561,"3B","Lance Barrett",490241,2017-04-14
"19018",427286,"2B","Brian Knight",490241,2017-04-14
"19019",427424,"1B","Jim Reynolds",490241,2017-04-14
"19020",427457,"HP","Dale Scott",490241,2017-04-14
"19021",427113,"3B","Laz Diaz",490240,2017-04-14
"19022",427362,"2B","Jeff Nelson",490240,2017-04-14
"19023",484183,"1B","Cory Blaser",490240,2017-04-14
"19024",427139,"HP","Doug Eddings",490240,2017-04-14
"19025",427339,"3B","Jerry Meals",490246,2017-04-14
"19026",482620,"2B","Chris Conroy",490246,2017-04-14
"19027",427224,"1B","Ed Hickox",490246,2017-04-14
"19028",427292,"HP","Ron Kulpa",490246,2017-04-14
"19029",427344,"2B","Bill Miller",490238,2017-04-13
"19030",429805,"HP","Todd Tichenor",490238,2017-04-13
"19031",482641,"3B","Adrian Johnson",490143,2017-04-13
"19032",427081,"2B","Eric Cooper",490143,2017-04-13
"19033",427058,"1B","Gary Cederstrom",490143,2017-04-13
"19034",573597,"HP","Gabe Morales",490143,2017-04-13
"19035",427108,"3B","Dana DeMuth",490237,2017-04-13
"19036",427197,"2B","Chris Guccione",490237,2017-04-13
"19037",489954,"1B","Clint Fagan",490237,2017-04-13
"19038",427533,"HP","Mark Wegner",490237,2017-04-13
"19039",427019,"3B","Ted Barrett",490236,2017-04-13
"19040",483630,"2B","John Tumpane",490236,2017-04-13
"19041",427013,"1B","Lance Barksdale",490236,2017-04-13
"19042",427220,"HP","Angel Hernandez",490236,2017-04-13
"19043",482620,"3B","Chris Conroy",490235,2017-04-13
"19044",427224,"2B","Ed Hickox",490235,2017-04-13
"19045",427292,"1B","Ron Kulpa",490235,2017-04-13
"19046",427339,"HP","Jerry Meals",490235,2017-04-13
"19047",503586,"3B","Tripp Gibson III",490234,2017-04-13
"19048",427115,"2B","Mike DiMuro",490234,2017-04-13
"19049",482666,"1B","D.J. Reyburn",490234,2017-04-13
"19050",427192,"HP","Brian Gorman",490234,2017-04-13
"19051",427184,"3B","Greg Gibson",490233,2017-04-13
"19052",427235,"2B","Sam Holbrook",490233,2017-04-13
"19053",427248,"1B","Dan Iassogna",490233,2017-04-13
"19054",427361,"HP","Paul Nauert",490233,2017-04-13
"19055",427129,"3B","Bruce Dreckman",490232,2017-04-13
"19056",427534,"2B","Bill Welke",490232,2017-04-13
"19057",427156,"1B","Mike Everitt",490232,2017-04-13
"19058",490319,"HP","Jordan Baker",490232,2017-04-13
"19059",427269,"3B","Jeff Kellogg",490231,2017-04-13
"19060",504381,"2B","Will Little",490231,2017-04-13
"19061",428442,"1B","James Hoye",490231,2017-04-13
"19062",427509,"HP","Tim Timmons",490231,2017-04-13
"19063",427286,"3B","Brian Knight",490230,2017-04-13
"19064",427424,"2B","Jim Reynolds",490230,2017-04-13
"19065",427457,"1B","Dale Scott",490230,2017-04-13
"19066",483561,"HP","Lance Barrett",490230,2017-04-13
"19067",521889,"3B","Stu Scheurwater",490239,2017-04-13
"19068",482608,"2B","Scott Barry",490239,2017-04-13
"19069",427366,"1B","Brian O'Nora",490239,2017-04-13
"19070",427144,"HP","Paul Emmel",490239,2017-04-13
"19071",427095,"3B","Kerwin Danley",490238,2017-04-13
"19072",503077,"1B","Adam Hamari",490238,2017-04-13
"19073",503586,"HP","Tripp Gibson III",490219,2017-04-12
"19074",504381,"3B","Will Little",490218,2017-04-12
"19075",428442,"2B","James Hoye",490218,2017-04-12
"19076",427509,"1B","Tim Timmons",490218,2017-04-12
"19077",427269,"HP","Jeff Kellogg",490218,2017-04-12
"19078",427081,"3B","Eric Cooper",490217,2017-04-12
"19079",427058,"2B","Gary Cederstrom",490217,2017-04-12
"19080",573597,"1B","Gabe Morales",490217,2017-04-12
"19081",482608,"3B","Scott Barry",490229,2017-04-12
"19082",427366,"2B","Brian O'Nora",490229,2017-04-12
"19083",427144,"1B","Paul Emmel",490229,2017-04-12
"19084",521889,"HP","Stu Scheurwater",490229,2017-04-12
"19085",427344,"3B","Bill Miller",490228,2017-04-12
"19086",503077,"2B","Adam Hamari",490228,2017-04-12
"19087",429805,"1B","Todd Tichenor",490228,2017-04-12
"19088",427095,"HP","Kerwin Danley",490228,2017-04-12
"19089",427424,"3B","Jim Reynolds",490227,2017-04-12
"19090",427457,"2B","Dale Scott",490227,2017-04-12
"19091",483561,"1B","Lance Barrett",490227,2017-04-12
"19092",427286,"HP","Brian Knight",490227,2017-04-12
"19093",427362,"3B","Jeff Nelson",490226,2017-04-12
"19094",484183,"2B","Cory Blaser",490226,2017-04-12
"19095",427139,"1B","Doug Eddings",490226,2017-04-12
"19096",427113,"HP","Laz Diaz",490226,2017-04-12
"19097",427197,"3B","Chris Guccione",490225,2017-04-12
"19098",489954,"2B","Clint Fagan",490225,2017-04-12
"19099",427533,"1B","Mark Wegner",490225,2017-04-12
"19100",427108,"HP","Dana DeMuth",490225,2017-04-12
"19101",427538,"3B","Joe West",490224,2017-04-12
"19102",484198,"2B","Alan Porter",490224,2017-04-12
"19103",427164,"1B","Andy Fletcher",490224,2017-04-12
"19104",427537,"HP","Hunter Wendelstedt",490224,2017-04-12
"19105",427224,"3B","Ed Hickox",490223,2017-04-12
"19106",427292,"2B","Ron Kulpa",490223,2017-04-12
"19107",427339,"1B","Jerry Meals",490223,2017-04-12
"19108",482620,"HP","Chris Conroy",490223,2017-04-12
"19109",482631,"3B","Mike Estabrook",490222,2017-04-12
"19110",483564,"2B","Dan Bellino",490222,2017-04-12
"19111",427243,"1B","Marvin Hudson",490222,2017-04-12
"19112",427299,"HP","Jerry Layne",490222,2017-04-12
"19113",427235,"3B","Sam Holbrook",490221,2017-04-12
"19114",427248,"2B","Dan Iassogna",490221,2017-04-12
"19115",427361,"1B","Paul Nauert",490221,2017-04-12
"19116",427184,"HP","Greg Gibson",490221,2017-04-12
"19117",427534,"3B","Bill Welke",490220,2017-04-12
"19118",427156,"2B","Mike Everitt",490220,2017-04-12
"19119",490319,"1B","Jordan Baker",490220,2017-04-12
"19120",427129,"HP","Bruce Dreckman",490220,2017-04-12
"19121",427115,"3B","Mike DiMuro",490219,2017-04-12
"19122",482666,"2B","D.J. Reyburn",490219,2017-04-12
"19123",427192,"1B","Brian Gorman",490219,2017-04-12
"19124",482641,"HP","Adrian Johnson",490217,2017-04-12
"19125",483630,"3B","John Tumpane",490216,2017-04-12
"19126",427013,"2B","Lance Barksdale",490216,2017-04-12
"19127",427220,"1B","Angel Hernandez",490216,2017-04-12
"19128",427019,"HP","Ted Barrett",490216,2017-04-12
"19129",427053,"3B","Mark Carlson",490215,2017-04-12
"19130",427090,"2B","Fieldin Culbreth",490215,2017-04-12
"19131",484499,"1B","Manny Gonzalez",490215,2017-04-12
"19132",427044,"HP","CB Bucknor",490215,2017-04-12
"19133",427090,"3B","Fieldin Culbreth",490203,2017-04-11
"19134",427366,"3B","Brian O'Nora",490214,2017-04-11
"19135",427144,"2B","Paul Emmel",490214,2017-04-11
"19136",521889,"1B","Stu Scheurwater",490214,2017-04-11
"19137",482608,"HP","Scott Barry",490214,2017-04-11
"19138",427457,"3B","Dale Scott",490213,2017-04-11
"19139",483561,"2B","Lance Barrett",490213,2017-04-11
"19140",427286,"1B","Brian Knight",490213,2017-04-11
"19141",427424,"HP","Jim Reynolds",490213,2017-04-11
"19142",484183,"3B","Cory Blaser",490212,2017-04-11
"19143",427139,"2B","Doug Eddings",490212,2017-04-11
"19144",427113,"1B","Laz Diaz",490212,2017-04-11
"19145",427362,"HP","Jeff Nelson",490212,2017-04-11
"19146",484198,"3B","Alan Porter",490211,2017-04-11
"19147",427053,"HP","Mark Carlson",490203,2017-04-11
"19148",427164,"2B","Andy Fletcher",490211,2017-04-11
"19149",427537,"1B","Hunter Wendelstedt",490211,2017-04-11
"19150",427538,"HP","Joe West",490211,2017-04-11
"19151",427292,"3B","Ron Kulpa",490210,2017-04-11
"19152",427339,"2B","Jerry Meals",490210,2017-04-11
"19153",482620,"1B","Chris Conroy",490210,2017-04-11
"19154",427224,"HP","Ed Hickox",490210,2017-04-11
"19155",483564,"3B","Dan Bellino",490209,2017-04-11
"19156",427243,"2B","Marvin Hudson",490209,2017-04-11
"19157",427299,"1B","Jerry Layne",490209,2017-04-11
"19158",482631,"HP","Mike Estabrook",490209,2017-04-11
"19159",427156,"3B","Mike Everitt",490208,2017-04-11
"19160",490319,"2B","Jordan Baker",490208,2017-04-11
"19161",427129,"1B","Bruce Dreckman",490208,2017-04-11
"19162",427534,"HP","Bill Welke",490208,2017-04-11
"19163",482666,"3B","D.J. Reyburn",490207,2017-04-11
"19164",427192,"2B","Brian Gorman",490207,2017-04-11
"19165",503586,"1B","Tripp Gibson III",490207,2017-04-11
"19166",427115,"HP","Mike DiMuro",490207,2017-04-11
"19167",428442,"3B","James Hoye",490206,2017-04-11
"19168",427509,"2B","Tim Timmons",490206,2017-04-11
"19169",427269,"1B","Jeff Kellogg",490206,2017-04-11
"19170",504381,"HP","Will Little",490206,2017-04-11
"19171",427058,"3B","Gary Cederstrom",490205,2017-04-11
"19172",427044,"1B","CB Bucknor",490203,2017-04-11
"19173",573597,"2B","Gabe Morales",490205,2017-04-11
"19174",482641,"1B","Adrian Johnson",490205,2017-04-11
"19175",427081,"HP","Eric Cooper",490205,2017-04-11
"19176",427013,"3B","Lance Barksdale",490204,2017-04-11
"19177",427220,"2B","Angel Hernandez",490204,2017-04-11
"19178",427019,"1B","Ted Barrett",490204,2017-04-11
"19179",483630,"HP","John Tumpane",490204,2017-04-11
"19180",484499,"2B","Manny Gonzalez",490203,2017-04-11
"19181",427361,"2B","Paul Nauert",490197,2017-04-10
"19182",503077,"3B","Adam Hamari",490202,2017-04-10
"19183",429805,"2B","Todd Tichenor",490202,2017-04-10
"19184",427095,"1B","Kerwin Danley",490202,2017-04-10
"19185",427344,"HP","Bill Miller",490202,2017-04-10
"19186",483561,"3B","Lance Barrett",490201,2017-04-10
"19187",427286,"2B","Brian Knight",490201,2017-04-10
"19188",427424,"1B","Jim Reynolds",490201,2017-04-10
"19189",427457,"HP","Dale Scott",490201,2017-04-10
"19190",427139,"3B","Doug Eddings",490200,2017-04-10
"19191",427113,"2B","Laz Diaz",490200,2017-04-10
"19192",427362,"1B","Jeff Nelson",490200,2017-04-10
"19193",484183,"HP","Cory Blaser",490200,2017-04-10
"19194",489954,"3B","Clint Fagan",490199,2017-04-10
"19195",427533,"2B","Mark Wegner",490199,2017-04-10
"19196",427108,"1B","Dana DeMuth",490199,2017-04-10
"19197",427197,"HP","Chris Guccione",490199,2017-04-10
"19198",427164,"3B","Andy Fletcher",490198,2017-04-10
"19199",427537,"2B","Hunter Wendelstedt",490198,2017-04-10
"19200",427538,"1B","Joe West",490198,2017-04-10
"19201",484198,"HP","Alan Porter",490198,2017-04-10
"19202",427248,"3B","Dan Iassogna",490197,2017-04-10
"19203",427184,"1B","Greg Gibson",490197,2017-04-10
"19204",427235,"HP","Sam Holbrook",490197,2017-04-10
"19205",490319,"3B","Jordan Baker",490196,2017-04-10
"19206",427129,"2B","Bruce Dreckman",490196,2017-04-10
"19207",427534,"1B","Bill Welke",490196,2017-04-10
"19208",427156,"HP","Mike Everitt",490196,2017-04-10
"19209",427192,"3B","Brian Gorman",490195,2017-04-10
"19210",503586,"2B","Tripp Gibson III",490195,2017-04-10
"19211",427115,"1B","Mike DiMuro",490195,2017-04-10
"19212",482666,"HP","D.J. Reyburn",490195,2017-04-10
"19213",427243,"3B","Marvin Hudson",490194,2017-04-10
"19214",427299,"2B","Jerry Layne",490194,2017-04-10
"19215",482631,"1B","Mike Estabrook",490194,2017-04-10
"19216",483564,"HP","Dan Bellino",490194,2017-04-10
"19217",484499,"3B","Manny Gonzalez",490193,2017-04-10
"19218",427044,"2B","CB Bucknor",490193,2017-04-10
"19219",427053,"1B","Mark Carlson",490193,2017-04-10
"19220",427090,"HP","Fieldin Culbreth",490193,2017-04-10
"19221",483569,"1B","Vic Carapazza",490178,2017-04-09
"19222",427269,"3B","Jeff Kellogg",490192,2017-04-09
"19223",489954,"2B","Clint Fagan",490192,2017-04-09
"19224",504381,"1B","Will Little",490192,2017-04-09
"19225",428442,"HP","James Hoye",490192,2017-04-09
"19226",427533,"3B","Mark Wegner",490191,2017-04-09
"19227",427552,"2B","Mike Winters",490191,2017-04-09
"19228",521889,"1B","Stu Scheurwater",490191,2017-04-09
"19229",483912,"HP","Mike Muchlinski",490191,2017-04-09
"19230",427144,"3B","Paul Emmel",490189,2017-04-09
"19231",503490,"2B","Chris Segal",490189,2017-04-09
"19232",511890,"1B","Quinn Wolcott",490189,2017-04-09
"19233",427366,"HP","Brian O'Nora",490189,2017-04-09
"19234",427509,"3B","Tim Timmons",490190,2017-04-09
"19235",427184,"2B","Greg Gibson",490190,2017-04-09
"19236",482666,"1B","D.J. Reyburn",490190,2017-04-09
"19237",427554,"HP","Jim Wolf",490190,2017-04-09
"19238",427339,"3B","Jerry Meals",490188,2017-04-09
"19239",482620,"2B","Chris Conroy",490188,2017-04-09
"19240",427224,"1B","Ed Hickox",490188,2017-04-09
"19241",427292,"HP","Ron Kulpa",490188,2017-04-09
"19242",503586,"3B","Tripp Gibson III",490187,2017-04-09
"19243",427115,"2B","Mike DiMuro",490187,2017-04-09
"19244",427248,"1B","Dan Iassogna",490187,2017-04-09
"19245",427192,"HP","Brian Gorman",490187,2017-04-09
"19246",547380,"3B","Carlos Torres",490186,2017-04-09
